Maille,Maille_Y,Maille_X,X,Y,X1,Y1,X2,Y2,area_cell
2172,44,22,-90.350,17.850,-90.400,17.800,-90.300,17.900,117.585
2173,44,23,-90.250,17.850,-90.300,17.800,-90.200,17.900,117.564
2174,44,24,-90.150,17.850,-90.200,17.800,-90.100,17.900,117.543
2175,44,25,-90.050,17.850,-90.100,17.800,-90.000,17.900,117.522
2176,44,26,-89.950,17.850,-90.000,17.800,-89.900,17.900,117.503
2177,44,27,-89.850,17.850,-89.900,17.800,-89.800,17.900,117.484
2178,44,28,-89.750,17.850,-89.800,17.800,-89.700,17.900,117.466
2179,44,29,-89.650,17.850,-89.700,17.800,-89.600,17.900,117.448
2180,44,30,-89.550,17.850,-89.600,17.800,-89.500,17.900,117.431
2181,44,31,-89.450,17.850,-89.500,17.800,-89.400,17.900,117.415
2182,44,32,-89.350,17.850,-89.400,17.800,-89.300,17.900,117.399
2183,44,33,-89.250,17.850,-89.300,17.800,-89.200,17.900,117.384
2184,44,34,-89.150,17.850,-89.200,17.800,-89.100,17.900,117.370
2185,44,35,-89.050,17.850,-89.100,17.800,-89.000,17.900,117.356
2186,44,36,-88.950,17.850,-89.000,17.800,-88.900,17.900,117.343
2187,44,37,-88.850,17.850,-88.900,17.800,-88.800,17.900,117.331
2188,44,38,-88.750,17.850,-88.800,17.800,-88.700,17.900,117.319
2189,44,39,-88.650,17.850,-88.700,17.800,-88.600,17.900,117.308
2190,44,40,-88.550,17.850,-88.600,17.800,-88.500,17.900,117.297
2191,44,41,-88.450,17.850,-88.500,17.800,-88.400,17.900,117.288
2192,44,42,-88.350,17.850,-88.400,17.800,-88.300,17.900,117.278
2193,44,43,-88.250,17.850,-88.300,17.800,-88.200,17.900,117.270
2194,44,44,-88.150,17.850,-88.200,17.800,-88.100,17.900,117.262
2195,44,45,-88.050,17.850,-88.100,17.800,-88.000,17.900,117.255
2196,44,46,-87.950,17.850,-88.000,17.800,-87.900,17.900,117.248
2197,44,47,-87.850,17.850,-87.900,17.800,-87.800,17.900,117.243
2198,44,48,-87.750,17.850,-87.800,17.800,-87.700,17.900,117.237
2199,44,49,-87.650,17.850,-87.700,17.800,-87.600,17.900,117.233
2200,44,50,-87.550,17.850,-87.600,17.800,-87.500,17.900,117.229
2201,45,1,-92.450,17.950,-92.500,17.900,-92.400,18.000,118.125
2202,45,2,-92.350,17.950,-92.400,17.900,-92.300,18.000,118.089
2203,45,3,-92.250,17.950,-92.300,17.900,-92.200,18.000,118.055
2204,45,4,-92.150,17.950,-92.200,17.900,-92.100,18.000,118.021
2205,45,5,-92.050,17.950,-92.100,17.900,-92.000,18.000,117.987
2206,45,6,-91.950,17.950,-92.000,17.900,-91.900,18.000,117.954
2207,45,7,-91.850,17.950,-91.900,17.900,-91.800,18.000,117.922
2208,45,8,-91.750,17.950,-91.800,17.900,-91.700,18.000,117.891
2209,45,9,-91.650,17.950,-91.700,17.900,-91.600,18.000,117.860
2210,45,10,-91.550,17.950,-91.600,17.900,-91.500,18.000,117.830
2211,45,11,-91.450,17.950,-91.500,17.900,-91.400,18.000,117.800
2212,45,12,-91.350,17.950,-91.400,17.900,-91.300,18.000,117.772
2213,45,13,-91.250,17.950,-91.300,17.900,-91.200,18.000,117.743
2214,45,14,-91.150,17.950,-91.200,17.900,-91.100,18.000,117.716
2215,45,15,-91.050,17.950,-91.100,17.900,-91.000,18.000,117.689
2216,45,16,-90.950,17.950,-91.000,17.900,-90.900,18.000,117.663
2217,45,17,-90.850,17.950,-90.900,17.900,-90.800,18.000,117.638
2218,45,18,-90.750,17.950,-90.800,17.900,-90.700,18.000,117.613
2219,45,19,-90.650,17.950,-90.700,17.900,-90.600,18.000,117.589
2220,45,20,-90.550,17.950,-90.600,17.900,-90.500,18.000,117.565
2221,45,21,-90.450,17.950,-90.500,17.900,-90.400,18.000,117.542
2222,45,22,-90.350,17.950,-90.400,17.900,-90.300,18.000,117.520
2223,45,23,-90.250,17.950,-90.300,17.900,-90.200,18.000,117.499
2224,45,24,-90.150,17.950,-90.200,17.900,-90.100,18.000,117.478
2225,45,25,-90.050,17.950,-90.100,17.900,-90.000,18.000,117.457
2226,45,26,-89.950,17.950,-90.000,17.900,-89.900,18.000,117.438
2227,45,27,-89.850,17.950,-89.900,17.900,-89.800,18.000,117.419
2228,45,28,-89.750,17.950,-89.800,17.900,-89.700,18.000,117.401
2229,45,29,-89.650,17.950,-89.700,17.900,-89.600,18.000,117.383
2230,45,30,-89.550,17.950,-89.600,17.900,-89.500,18.000,117.366
2231,45,31,-89.450,17.950,-89.500,17.900,-89.400,18.000,117.350
2232,45,32,-89.350,17.950,-89.400,17.900,-89.300,18.000,117.334
2233,45,33,-89.250,17.950,-89.300,17.900,-89.200,18.000,117.319
2234,45,34,-89.150,17.950,-89.200,17.900,-89.100,18.000,117.305
2235,45,35,-89.050,17.950,-89.100,17.900,-89.000,18.000,117.291
2236,45,36,-88.950,17.950,-89.000,17.900,-88.900,18.000,117.278
2237,45,37,-88.850,17.950,-88.900,17.900,-88.800,18.000,117.266
2238,45,38,-88.750,17.950,-88.800,17.900,-88.700,18.000,117.254
2239,45,39,-88.650,17.950,-88.700,17.900,-88.600,18.000,117.243
2240,45,40,-88.550,17.950,-88.600,17.900,-88.500,18.000,117.233
2241,45,41,-88.450,17.950,-88.500,17.900,-88.400,18.000,117.223
2242,45,42,-88.350,17.950,-88.400,17.900,-88.300,18.000,117.214
2243,45,43,-88.250,17.950,-88.300,17.900,-88.200,18.000,117.205
2244,45,44,-88.150,17.950,-88.200,17.900,-88.100,18.000,117.198
2245,45,45,-88.050,17.950,-88.100,17.900,-88.000,18.000,117.190
2246,45,46,-87.950,17.950,-88.000,17.900,-87.900,18.000,117.184
2247,45,47,-87.850,17.950,-87.900,17.900,-87.800,18.000,117.178
2248,45,48,-87.750,17.950,-87.800,17.900,-87.700,18.000,117.173
2249,45,49,-87.650,17.950,-87.700,17.900,-87.600,18.000,117.168
2250,45,50,-87.550,17.950,-87.600,17.900,-87.500,18.000,117.164
2251,46,1,-92.450,18.050,-92.500,18.000,-92.400,18.100,118.058
2252,46,2,-92.350,18.050,-92.400,18.000,-92.300,18.100,118.023
2253,46,3,-92.250,18.050,-92.300,18.000,-92.200,18.100,117.988
2254,46,4,-92.150,18.050,-92.200,18.000,-92.100,18.100,117.954
2255,46,5,-92.050,18.050,-92.100,18.000,-92.000,18.100,117.921
2256,46,6,-91.950,18.050,-92.000,18.000,-91.900,18.100,117.888
2257,46,7,-91.850,18.050,-91.900,18.000,-91.800,18.100,117.856
2258,46,8,-91.750,18.050,-91.800,18.000,-91.700,18.100,117.825
2259,46,9,-91.650,18.050,-91.700,18.000,-91.600,18.100,117.794
2260,46,10,-91.550,18.050,-91.600,18.000,-91.500,18.100,117.764
2261,46,11,-91.450,18.050,-91.500,18.000,-91.400,18.100,117.734
2262,46,12,-91.350,18.050,-91.400,18.000,-91.300,18.100,117.706
2263,46,13,-91.250,18.050,-91.300,18.000,-91.200,18.100,117.678
2264,46,14,-91.150,18.050,-91.200,18.000,-91.100,18.100,117.650
2265,46,15,-91.050,18.050,-91.100,18.000,-91.000,18.100,117.623
2266,46,16,-90.950,18.050,-91.000,18.000,-90.900,18.100,117.597
2267,46,17,-90.850,18.050,-90.900,18.000,-90.800,18.100,117.572
2268,46,18,-90.750,18.050,-90.800,18.000,-90.700,18.100,117.547
2269,46,19,-90.650,18.050,-90.700,18.000,-90.600,18.100,117.523
2270,46,20,-90.550,18.050,-90.600,18.000,-90.500,18.100,117.500
2271,46,21,-90.450,18.050,-90.500,18.000,-90.400,18.100,117.477
2272,46,22,-90.350,18.050,-90.400,18.000,-90.300,18.100,117.455
2273,46,23,-90.250,18.050,-90.300,18.000,-90.200,18.100,117.433
2274,46,24,-90.150,18.050,-90.200,18.000,-90.100,18.100,117.412
2275,46,25,-90.050,18.050,-90.100,18.000,-90.000,18.100,117.392
2276,46,26,-89.950,18.050,-90.000,18.000,-89.900,18.100,117.373
2277,46,27,-89.850,18.050,-89.900,18.000,-89.800,18.100,117.354
2278,46,28,-89.750,18.050,-89.800,18.000,-89.700,18.100,117.335
2279,46,29,-89.650,18.050,-89.700,18.000,-89.600,18.100,117.318
2280,46,30,-89.550,18.050,-89.600,18.000,-89.500,18.100,117.301
2281,46,31,-89.450,18.050,-89.500,18.000,-89.400,18.100,117.285
2282,46,32,-89.350,18.050,-89.400,18.000,-89.300,18.100,117.269
2283,46,33,-89.250,18.050,-89.300,18.000,-89.200,18.100,117.254
2284,46,34,-89.150,18.050,-89.200,18.000,-89.100,18.100,117.240
2285,46,35,-89.050,18.050,-89.100,18.000,-89.000,18.100,117.226
2286,46,36,-88.950,18.050,-89.000,18.000,-88.900,18.100,117.213
2287,46,37,-88.850,18.050,-88.900,18.000,-88.800,18.100,117.201
2288,46,38,-88.750,18.050,-88.800,18.000,-88.700,18.100,117.189
2289,46,39,-88.650,18.050,-88.700,18.000,-88.600,18.100,117.178
2290,46,40,-88.550,18.050,-88.600,18.000,-88.500,18.100,117.168
2291,46,41,-88.450,18.050,-88.500,18.000,-88.400,18.100,117.158
2292,46,42,-88.350,18.050,-88.400,18.000,-88.300,18.100,117.149
2293,46,43,-88.250,18.050,-88.300,18.000,-88.200,18.100,117.141
2294,46,44,-88.150,18.050,-88.200,18.000,-88.100,18.100,117.133
2295,46,45,-88.050,18.050,-88.100,18.000,-88.000,18.100,117.126
2296,46,46,-87.950,18.050,-88.000,18.000,-87.900,18.100,117.119
2297,46,47,-87.850,18.050,-87.900,18.000,-87.800,18.100,117.113
2298,46,48,-87.750,18.050,-87.800,18.000,-87.700,18.100,117.108
2299,46,49,-87.650,18.050,-87.700,18.000,-87.600,18.100,117.104
2300,46,50,-87.550,18.050,-87.600,18.000,-87.500,18.100,117.100
2301,47,1,-92.450,18.150,-92.500,18.100,-92.400,18.200,117.992
2302,47,2,-92.350,18.150,-92.400,18.100,-92.300,18.200,117.956
2303,47,3,-92.250,18.150,-92.300,18.100,-92.200,18.200,117.922
2304,47,4,-92.150,18.150,-92.200,18.100,-92.100,18.200,117.888
2305,47,5,-92.050,18.150,-92.100,18.100,-92.000,18.200,117.854
2306,47,6,-91.950,18.150,-92.000,18.100,-91.900,18.200,117.822
2307,47,7,-91.850,18.150,-91.900,18.100,-91.800,18.200,117.790
2308,47,8,-91.750,18.150,-91.800,18.100,-91.700,18.200,117.758
2309,47,9,-91.650,18.150,-91.700,18.100,-91.600,18.200,117.728
2310,47,10,-91.550,18.150,-91.600,18.100,-91.500,18.200,117.698
2311,47,11,-91.450,18.150,-91.500,18.100,-91.400,18.200,117.668
2312,47,12,-91.350,18.150,-91.400,18.100,-91.300,18.200,117.640
2313,47,13,-91.250,18.150,-91.300,18.100,-91.200,18.200,117.611
2314,47,14,-91.150,18.150,-91.200,18.100,-91.100,18.200,117.584
2315,47,15,-91.050,18.150,-91.100,18.100,-91.000,18.200,117.557
2316,47,16,-90.950,18.150,-91.000,18.100,-90.900,18.200,117.531
2317,47,17,-90.850,18.150,-90.900,18.100,-90.800,18.200,117.506
2318,47,18,-90.750,18.150,-90.800,18.100,-90.700,18.200,117.481
2319,47,19,-90.650,18.150,-90.700,18.100,-90.600,18.200,117.457
2320,47,20,-90.550,18.150,-90.600,18.100,-90.500,18.200,117.434
2321,47,21,-90.450,18.150,-90.500,18.100,-90.400,18.200,117.411
2322,47,22,-90.350,18.150,-90.400,18.100,-90.300,18.200,117.389
2323,47,23,-90.250,18.150,-90.300,18.100,-90.200,18.200,117.367
2324,47,24,-90.150,18.150,-90.200,18.100,-90.100,18.200,117.347
2325,47,25,-90.050,18.150,-90.100,18.100,-90.000,18.200,117.326
2326,47,26,-89.950,18.150,-90.000,18.100,-89.900,18.200,117.307
2327,47,27,-89.850,18.150,-89.900,18.100,-89.800,18.200,117.288
2328,47,28,-89.750,18.150,-89.800,18.100,-89.700,18.200,117.270
2329,47,29,-89.650,18.150,-89.700,18.100,-89.600,18.200,117.252
2330,47,30,-89.550,18.150,-89.600,18.100,-89.500,18.200,117.236
2331,47,31,-89.450,18.150,-89.500,18.100,-89.400,18.200,117.219
2332,47,32,-89.350,18.150,-89.400,18.100,-89.300,18.200,117.204
2333,47,33,-89.250,18.150,-89.300,18.100,-89.200,18.200,117.189
2334,47,34,-89.150,18.150,-89.200,18.100,-89.100,18.200,117.175
2335,47,35,-89.050,18.150,-89.100,18.100,-89.000,18.200,117.161
2336,47,36,-88.950,18.150,-89.000,18.100,-88.900,18.200,117.148
2337,47,37,-88.850,18.150,-88.900,18.100,-88.800,18.200,117.136
2338,47,38,-88.750,18.150,-88.800,18.100,-88.700,18.200,117.124
2339,47,39,-88.650,18.150,-88.700,18.100,-88.600,18.200,117.113
2340,47,40,-88.550,18.150,-88.600,18.100,-88.500,18.200,117.103
2341,47,41,-88.450,18.150,-88.500,18.100,-88.400,18.200,117.093
2342,47,42,-88.350,18.150,-88.400,18.100,-88.300,18.200,117.084
2343,47,43,-88.250,18.150,-88.300,18.100,-88.200,18.200,117.075
2344,47,44,-88.150,18.150,-88.200,18.100,-88.100,18.200,117.068
2345,47,45,-88.050,18.150,-88.100,18.100,-88.000,18.200,117.060
2346,47,46,-87.950,18.150,-88.000,18.100,-87.900,18.200,117.054
2347,47,47,-87.850,18.150,-87.900,18.100,-87.800,18.200,117.048
2348,47,48,-87.750,18.150,-87.800,18.100,-87.700,18.200,117.043
2349,47,49,-87.650,18.150,-87.700,18.100,-87.600,18.200,117.038
2350,47,50,-87.550,18.150,-87.600,18.100,-87.500,18.200,117.034
2351,48,1,-92.450,18.250,-92.500,18.200,-92.400,18.300,117.924
2352,48,2,-92.350,18.250,-92.400,18.200,-92.300,18.300,117.889
2353,48,3,-92.250,18.250,-92.300,18.200,-92.200,18.300,117.855
2354,48,4,-92.150,18.250,-92.200,18.200,-92.100,18.300,117.821
2355,48,5,-92.050,18.250,-92.100,18.200,-92.000,18.300,117.787
2356,48,6,-91.950,18.250,-92.000,18.200,-91.900,18.300,117.755
2357,48,7,-91.850,18.250,-91.900,18.200,-91.800,18.300,117.723
2358,48,8,-91.750,18.250,-91.800,18.200,-91.700,18.300,117.691
2359,48,9,-91.650,18.250,-91.700,18.200,-91.600,18.300,117.661
2360,48,10,-91.550,18.250,-91.600,18.200,-91.500,18.300,117.631
2361,48,11,-91.450,18.250,-91.500,18.200,-91.400,18.300,117.602
2362,48,12,-91.350,18.250,-91.400,18.200,-91.300,18.300,117.573
2363,48,13,-91.250,18.250,-91.300,18.200,-91.200,18.300,117.545
2364,48,14,-91.150,18.250,-91.200,18.200,-91.100,18.300,117.518
2365,48,15,-91.050,18.250,-91.100,18.200,-91.000,18.300,117.491
2366,48,16,-90.950,18.250,-91.000,18.200,-90.900,18.300,117.465
2367,48,17,-90.850,18.250,-90.900,18.200,-90.800,18.300,117.440
2368,48,18,-90.750,18.250,-90.800,18.200,-90.700,18.300,117.415
2369,48,19,-90.650,18.250,-90.700,18.200,-90.600,18.300,117.391
2370,48,20,-90.550,18.250,-90.600,18.200,-90.500,18.300,117.368
2371,48,21,-90.450,18.250,-90.500,18.200,-90.400,18.300,117.345
2372,48,22,-90.350,18.250,-90.400,18.200,-90.300,18.300,117.323
2373,48,23,-90.250,18.250,-90.300,18.200,-90.200,18.300,117.301
2374,48,24,-90.150,18.250,-90.200,18.200,-90.100,18.300,117.281
2375,48,25,-90.050,18.250,-90.100,18.200,-90.000,18.300,117.260
2376,48,26,-89.950,18.250,-90.000,18.200,-89.900,18.300,117.241
2377,48,27,-89.850,18.250,-89.900,18.200,-89.800,18.300,117.222
2378,48,28,-89.750,18.250,-89.800,18.200,-89.700,18.300,117.204
2379,48,29,-89.650,18.250,-89.700,18.200,-89.600,18.300,117.186
2380,48,30,-89.550,18.250,-89.600,18.200,-89.500,18.300,117.170
2381,48,31,-89.450,18.250,-89.500,18.200,-89.400,18.300,117.153
2382,48,32,-89.350,18.250,-89.400,18.200,-89.300,18.300,117.138
2383,48,33,-89.250,18.250,-89.300,18.200,-89.200,18.300,117.123
2384,48,34,-89.150,18.250,-89.200,18.200,-89.100,18.300,117.109
2385,48,35,-89.050,18.250,-89.100,18.200,-89.000,18.300,117.095
2386,48,36,-88.950,18.250,-89.000,18.200,-88.900,18.300,117.082
2387,48,37,-88.850,18.250,-88.900,18.200,-88.800,18.300,117.070
2388,48,38,-88.750,18.250,-88.800,18.200,-88.700,18.300,117.058
2389,48,39,-88.650,18.250,-88.700,18.200,-88.600,18.300,117.047
2390,48,40,-88.550,18.250,-88.600,18.200,-88.500,18.300,117.037
2391,48,41,-88.450,18.250,-88.500,18.200,-88.400,18.300,117.027
2392,48,42,-88.350,18.250,-88.400,18.200,-88.300,18.300,117.018
2393,48,43,-88.250,18.250,-88.300,18.200,-88.200,18.300,117.010
2394,48,44,-88.150,18.250,-88.200,18.200,-88.100,18.300,117.002
2395,48,45,-88.050,18.250,-88.100,18.200,-88.000,18.300,116.995
2396,48,46,-87.950,18.250,-88.000,18.200,-87.900,18.300,116.988
2397,48,47,-87.850,18.250,-87.900,18.200,-87.800,18.300,116.983
2398,48,48,-87.750,18.250,-87.800,18.200,-87.700,18.300,116.977
2399,48,49,-87.650,18.250,-87.700,18.200,-87.600,18.300,116.973
2400,48,50,-87.550,18.250,-87.600,18.200,-87.500,18.300,116.969
2401,49,1,-92.450,18.350,-92.500,18.300,-92.400,18.400,117.857
2402,49,2,-92.350,18.350,-92.400,18.300,-92.300,18.400,117.822
2403,49,3,-92.250,18.350,-92.300,18.300,-92.200,18.400,117.787
2404,49,4,-92.150,18.350,-92.200,18.300,-92.100,18.400,117.753
2405,49,5,-92.050,18.350,-92.100,18.300,-92.000,18.400,117.720
2406,49,6,-91.950,18.350,-92.000,18.300,-91.900,18.400,117.687
2407,49,7,-91.850,18.350,-91.900,18.300,-91.800,18.400,117.656
2408,49,8,-91.750,18.350,-91.800,18.300,-91.700,18.400,117.624
2409,49,9,-91.650,18.350,-91.700,18.300,-91.600,18.400,117.594
2410,49,10,-91.550,18.350,-91.600,18.300,-91.500,18.400,117.564
2411,49,11,-91.450,18.350,-91.500,18.300,-91.400,18.400,117.535
2412,49,12,-91.350,18.350,-91.400,18.300,-91.300,18.400,117.506
2413,49,13,-91.250,18.350,-91.300,18.300,-91.200,18.400,117.478
2414,49,14,-91.150,18.350,-91.200,18.300,-91.100,18.400,117.451
2415,49,15,-91.050,18.350,-91.100,18.300,-91.000,18.400,117.424
2416,49,16,-90.950,18.350,-91.000,18.300,-90.900,18.400,117.398
2417,49,17,-90.850,18.350,-90.900,18.300,-90.800,18.400,117.373
2418,49,18,-90.750,18.350,-90.800,18.300,-90.700,18.400,117.348
2419,49,19,-90.650,18.350,-90.700,18.300,-90.600,18.400,117.324
2420,49,20,-90.550,18.350,-90.600,18.300,-90.500,18.400,117.301
2421,49,21,-90.450,18.350,-90.500,18.300,-90.400,18.400,117.278
2422,49,22,-90.350,18.350,-90.400,18.300,-90.300,18.400,117.256
2423,49,23,-90.250,18.350,-90.300,18.300,-90.200,18.400,117.235
2424,49,24,-90.150,18.350,-90.200,18.300,-90.100,18.400,117.214
2425,49,25,-90.050,18.350,-90.100,18.300,-90.000,18.400,117.194
2426,49,26,-89.950,18.350,-90.000,18.300,-89.900,18.400,117.175
2427,49,27,-89.850,18.350,-89.900,18.300,-89.800,18.400,117.156
2428,49,28,-89.750,18.350,-89.800,18.300,-89.700,18.400,117.138
2429,49,29,-89.650,18.350,-89.700,18.300,-89.600,18.400,117.120
2430,49,30,-89.550,18.350,-89.600,18.300,-89.500,18.400,117.103
2431,49,31,-89.450,18.350,-89.500,18.300,-89.400,18.400,117.087
2432,49,32,-89.350,18.350,-89.400,18.300,-89.300,18.400,117.072
2433,49,33,-89.250,18.350,-89.300,18.300,-89.200,18.400,117.057
2434,49,34,-89.150,18.350,-89.200,18.300,-89.100,18.400,117.043
2435,49,35,-89.050,18.350,-89.100,18.300,-89.000,18.400,117.029
2436,49,36,-88.950,18.350,-89.000,18.300,-88.900,18.400,117.016
2437,49,37,-88.850,18.350,-88.900,18.300,-88.800,18.400,117.004
2438,49,38,-88.750,18.350,-88.800,18.300,-88.700,18.400,116.992
2439,49,39,-88.650,18.350,-88.700,18.300,-88.600,18.400,116.981
2440,49,40,-88.550,18.350,-88.600,18.300,-88.500,18.400,116.971
2441,49,41,-88.450,18.350,-88.500,18.300,-88.400,18.400,116.961
2442,49,42,-88.350,18.350,-88.400,18.300,-88.300,18.400,116.952
2443,49,43,-88.250,18.350,-88.300,18.300,-88.200,18.400,116.944
2444,49,44,-88.150,18.350,-88.200,18.300,-88.100,18.400,116.936
2445,49,45,-88.050,18.350,-88.100,18.300,-88.000,18.400,116.929
2446,49,46,-87.950,18.350,-88.000,18.300,-87.900,18.400,116.922
2447,49,47,-87.850,18.350,-87.900,18.300,-87.800,18.400,116.917
2448,49,48,-87.750,18.350,-87.800,18.300,-87.700,18.400,116.911
2449,49,49,-87.650,18.350,-87.700,18.300,-87.600,18.400,116.907
2450,49,50,-87.550,18.350,-87.600,18.300,-87.500,18.400,116.903
2451,50,1,-92.450,18.450,-92.500,18.400,-92.400,18.500,117.789
2452,50,2,-92.350,18.450,-92.400,18.400,-92.300,18.500,117.754
2453,50,3,-92.250,18.450,-92.300,18.400,-92.200,18.500,117.719
2454,50,4,-92.150,18.450,-92.200,18.400,-92.100,18.500,117.686
2455,50,5,-92.050,18.450,-92.100,18.400,-92.000,18.500,117.652
2456,50,6,-91.950,18.450,-92.000,18.400,-91.900,18.500,117.620
2457,50,7,-91.850,18.450,-91.900,18.400,-91.800,18.500,117.588
2458,50,8,-91.750,18.450,-91.800,18.400,-91.700,18.500,117.557
2459,50,9,-91.650,18.450,-91.700,18.400,-91.600,18.500,117.526
2460,50,10,-91.550,18.450,-91.600,18.400,-91.500,18.500,117.496
2461,50,11,-91.450,18.450,-91.500,18.400,-91.400,18.500,117.467
2462,50,12,-91.350,18.450,-91.400,18.400,-91.300,18.500,117.439
2463,50,13,-91.250,18.450,-91.300,18.400,-91.200,18.500,117.411
2464,50,14,-91.150,18.450,-91.200,18.400,-91.100,18.500,117.384
2465,50,15,-91.050,18.450,-91.100,18.400,-91.000,18.500,117.357
2466,50,16,-90.950,18.450,-91.000,18.400,-90.900,18.500,117.331
2467,50,17,-90.850,18.450,-90.900,18.400,-90.800,18.500,117.306
2468,50,18,-90.750,18.450,-90.800,18.400,-90.700,18.500,117.281
2469,50,19,-90.650,18.450,-90.700,18.400,-90.600,18.500,117.257
2470,50,20,-90.550,18.450,-90.600,18.400,-90.500,18.500,117.234
2471,50,21,-90.450,18.450,-90.500,18.400,-90.400,18.500,117.211
2472,50,22,-90.350,18.450,-90.400,18.400,-90.300,18.500,117.189
2473,50,23,-90.250,18.450,-90.300,18.400,-90.200,18.500,117.168
2474,50,24,-90.150,18.450,-90.200,18.400,-90.100,18.500,117.147
2475,50,25,-90.050,18.450,-90.100,18.400,-90.000,18.500,117.127
2476,50,26,-89.950,18.450,-90.000,18.400,-89.900,18.500,117.108
2477,50,27,-89.850,18.450,-89.900,18.400,-89.800,18.500,117.089
2478,50,28,-89.750,18.450,-89.800,18.400,-89.700,18.500,117.071
2479,50,29,-89.650,18.450,-89.700,18.400,-89.600,18.500,117.054
2480,50,30,-89.550,18.450,-89.600,18.400,-89.500,18.500,117.037
2481,50,31,-89.450,18.450,-89.500,18.400,-89.400,18.500,117.021
2482,50,32,-89.350,18.450,-89.400,18.400,-89.300,18.500,117.005
2483,50,33,-89.250,18.450,-89.300,18.400,-89.200,18.500,116.990
2484,50,34,-89.150,18.450,-89.200,18.400,-89.100,18.500,116.976
2485,50,35,-89.050,18.450,-89.100,18.400,-89.000,18.500,116.963
2486,50,36,-88.950,18.450,-89.000,18.400,-88.900,18.500,116.950
2487,50,37,-88.850,18.450,-88.900,18.400,-88.800,18.500,116.937
2488,50,38,-88.750,18.450,-88.800,18.400,-88.700,18.500,116.926
2489,50,39,-88.650,18.450,-88.700,18.400,-88.600,18.500,116.915
2490,50,40,-88.550,18.450,-88.600,18.400,-88.500,18.500,116.905
2491,50,41,-88.450,18.450,-88.500,18.400,-88.400,18.500,116.895
2492,50,42,-88.350,18.450,-88.400,18.400,-88.300,18.500,116.886
2493,50,43,-88.250,18.450,-88.300,18.400,-88.200,18.500,116.877
2494,50,44,-88.150,18.450,-88.200,18.400,-88.100,18.500,116.870
2495,50,45,-88.050,18.450,-88.100,18.400,-88.000,18.500,116.863
2496,50,46,-87.950,18.450,-88.000,18.400,-87.900,18.500,116.856
2497,50,47,-87.850,18.450,-87.900,18.400,-87.800,18.500,116.850
2498,50,48,-87.750,18.450,-87.800,18.400,-87.700,18.500,116.845
2499,50,49,-87.650,18.450,-87.700,18.400,-87.600,18.500,116.841
2500,50,50,-87.550,18.450,-87.600,18.400,-87.500,18.500,116.837
